date,vix_close,vxc1_close,vxc2_close
2007-02-27 22:00:00,,160.0,
2007-02-28 22:00:00,,157.5,
2007-03-01 22:00:00,,159.5,
2007-03-02 22:00:00,,157.3,
2007-03-05 22:00:00,,159.1,
2007-03-06 22:00:00,,156.9,
2007-03-07 22:00:00,,156.0,
2007-03-08 22:00:00,,157.0,
2007-03-09 22:00:00,,157.3,
2007-03-12 21:00:00,,157.0,
2007-03-13 21:00:00,,157.0,
2007-03-14 21:00:00,,158.4,
2007-03-15 21:00:00,,156.1,
2007-03-16 21:00:00,,156.5,
2007-03-19 21:00:00,,156.5,
2007-03-20 21:00:00,,154.6,
2007-03-21 21:00:00,,156.0,
2007-03-22 21:00:00,,155.6,
2007-03-23 21:00:00,,155.2,
2007-03-26 21:00:00,,15.5,
2007-03-27 21:00:00,,15.6,
2007-03-28 21:00:00,,15.6,
2007-03-29 21:00:00,,15.54,
2007-03-30 21:00:00,,15.4,
2007-04-02 21:00:00,,15.36,
2007-04-03 21:00:00,,15.3,
2007-04-04 21:00:00,,15.16,
2007-04-05 21:00:00,,15.27,
2007-04-09 21:00:00,,15.26,
2007-04-10 21:00:00,,15.27,
2007-04-11 21:00:00,,15.26,
2007-04-12 21:00:00,,15.26,
2007-04-13 21:00:00,,15.23,
2007-04-16 21:00:00,,15.22,
2007-04-17 21:00:00,,15.11,
2007-04-18 21:00:00,,15.19,
2007-04-19 21:00:00,,15.21,
2007-04-20 21:00:00,,15.12,
2007-04-23 21:00:00,,15.2,
2007-04-24 21:00:00,,15.15,
2007-04-25 21:00:00,,14.88,
2007-04-26 21:00:00,,14.99,
2007-04-27 21:00:00,,15.01,
2007-04-30 21:00:00,,15.0,
2007-05-01 21:00:00,,15.06,
2007-05-02 21:00:00,,15.02,
2007-05-03 21:00:00,,14.99,
2007-05-04 21:00:00,,15.13,
2007-05-07 21:00:00,,15.1,
2007-05-08 21:00:00,,15.07,
2007-05-09 21:00:00,,15.18,
2007-05-10 21:00:00,,15.29,
2007-05-11 21:00:00,,15.19,
2007-05-14 21:00:00,,15.28,
2007-05-15 21:00:00,,15.24,
2007-05-16 21:00:00,,15.38,
2007-05-17 21:00:00,,15.33,
2007-05-18 21:00:00,,15.37,
2007-05-21 21:00:00,,15.25,
2007-05-22 21:00:00,,15.34,
2007-05-23 21:00:00,,15.4,
2007-05-24 21:00:00,,15.46,
2007-05-25 21:00:00,,15.48,
2007-05-29 21:00:00,,15.5,
2007-05-30 21:00:00,,15.35,
2007-05-31 21:00:00,,15.31,
2007-06-01 21:00:00,,15.4,
2007-06-04 21:00:00,,15.5,
2007-06-05 21:00:00,,15.48,
2007-06-06 21:00:00,,15.57,
2007-06-07 21:00:00,,15.87,
2007-06-08 21:00:00,,15.94,
2007-06-11 21:00:00,,15.72,
2007-06-12 21:00:00,,15.78,
2007-06-13 21:00:00,,15.59,
2007-06-14 21:00:00,,15.61,
2007-06-15 21:00:00,,15.6,
2007-06-18 21:00:00,,15.63,
2007-06-19 21:00:00,,15.62,
2007-06-20 21:00:00,,15.84,
2007-06-21 21:00:00,,15.93,
2007-06-22 21:00:00,,16.14,
2007-06-25 21:00:00,,16.16,
2007-06-26 21:00:00,,16.63,
2007-06-27 21:00:00,,16.22,
2007-06-28 21:00:00,,16.1,
2007-06-29 21:00:00,,16.39,
2007-07-02 21:00:00,,16.26,
2007-07-03 21:00:00,,16.26,
2007-07-05 21:00:00,,16.37,
2007-07-06 21:00:00,,16.36,
2007-07-09 21:00:00,,16.44,
2007-07-10 21:00:00,,16.75,
2007-07-11 21:00:00,,16.87,
2007-07-12 21:00:00,,16.79,
2007-07-13 21:00:00,,17.4,
2007-07-16 21:00:00,,17.33,
2007-07-17 21:00:00,,17.63,
2007-07-18 21:00:00,,18.05,
2007-07-19 21:00:00,,18.11,
2007-07-20 21:00:00,,18.59,
2007-07-23 21:00:00,,18.4,
2007-07-24 21:00:00,,19.7,
2007-07-25 21:00:00,,19.02,
2007-07-26 21:00:00,,20.32,
2007-07-27 21:00:00,,20.17,
2007-07-30 21:00:00,,19.56,
2007-07-31 21:00:00,,21.5,
2007-08-01 21:00:00,,21.81,
2007-08-02 21:00:00,,20.85,
2007-08-03 21:00:00,,22.61,
2007-08-06 21:00:00,,22.1,
2007-08-07 21:00:00,,20.72,
2007-08-08 21:00:00,,20.21,
2007-08-09 21:00:00,,23.42,
2007-08-10 21:00:00,,27.21,
2007-08-13 21:00:00,,26.09,
2007-08-14 21:00:00,,27.01,
2007-08-15 21:00:00,,24.83,
2007-08-16 21:00:00,,27.25,
2007-08-17 21:00:00,,26.28,
2007-08-20 21:00:00,,24.5,
2007-08-21 21:00:00,,23.71,
2007-08-22 21:00:00,,22.7,
2007-08-23 21:00:00,,23.15,
2007-08-24 21:00:00,,22.35,
2007-08-27 21:00:00,,23.36,
2007-08-28 21:00:00,,25.15,
2007-08-29 21:00:00,,24.1,
2007-08-30 21:00:00,,24.51,
2007-08-31 21:00:00,,23.65,
2007-09-04 21:00:00,,22.78,
2007-09-05 21:00:00,,24.2,
2007-09-06 21:00:00,,24.05,
2007-09-07 21:00:00,,25.85,
2007-09-10 21:00:00,,26.77,
2007-09-11 21:00:00,,24.95,
2007-09-12 21:00:00,,24.99,
2007-09-13 21:00:00,,24.85,
2007-09-14 21:00:00,,24.75,
2007-09-17 21:00:00,,25.34,
2007-09-18 21:00:00,,21.4,
2007-09-19 21:00:00,,20.62,
2007-09-20 21:00:00,,20.8,
2007-09-21 21:00:00,,20.03,
2007-09-24 21:00:00,,19.96,
2007-09-25 21:00:00,,20.07,
2007-09-26 21:00:00,,19.6,
2007-09-27 21:00:00,,19.32,
2007-09-28 21:00:00,,19.77,
2007-10-01 21:00:00,,19.5,
2007-10-02 21:00:00,,19.7,
2007-10-03 21:00:00,,19.99,
2007-10-04 21:00:00,,20.14,
2007-10-05 21:00:00,,19.5,
2007-10-08 21:00:00,,19.64,
2007-10-09 21:00:00,,19.34,
2007-10-10 21:00:00,,19.73,
2007-10-11 21:00:00,,20.0,
2007-10-12 21:00:00,,20.0,
2007-10-15 21:00:00,,20.63,
2007-10-16 21:00:00,,21.3,
2007-10-17 21:00:00,,21.39,
2007-10-18 21:00:00,,21.27,
2007-10-19 21:00:00,,22.55,
2007-10-22 21:00:00,,22.27,
2007-10-23 21:00:00,,21.52,
2007-10-24 21:00:00,,22.08,
2007-10-25 21:00:00,,21.81,
2007-10-26 21:00:00,,21.4,
2007-10-29 21:00:00,,21.28,
2007-10-30 21:00:00,,21.86,
2007-10-31 21:00:00,,21.07,
2007-11-01 21:00:00,,22.55,
2007-11-02 21:00:00,,23.35,
2007-11-05 22:00:00,,23.99,
2007-11-06 22:00:00,,23.35,
2007-11-07 22:00:00,,25.19,
2007-11-08 22:00:00,,25.21,
2007-11-09 22:00:00,,27.0,
2007-11-12 22:00:00,,27.67,
2007-11-13 22:00:00,,24.85,
2007-11-14 22:00:00,,25.16,
2007-11-15 22:00:00,,27.29,
2007-11-16 22:00:00,,26.4,
2007-11-19 22:00:00,,27.0,
2007-11-20 22:00:00,,26.44,
2007-11-21 22:00:00,,26.86,
2007-11-23 22:00:00,,26.07,
2007-11-26 22:00:00,,27.32,
2007-11-27 22:00:00,,26.6,
2007-11-28 22:00:00,,24.63,
2007-11-29 22:00:00,,24.81,
2007-11-30 22:00:00,,24.55,
2007-12-03 22:00:00,,24.55,
2007-12-04 22:00:00,,24.9,
2007-12-05 22:00:00,,24.13,
2007-12-06 22:00:00,,23.32,
2007-12-07 22:00:00,,23.3,
2007-12-10 22:00:00,,23.03,
2007-12-11 22:00:00,,24.02,
2007-12-12 22:00:00,,23.9,
2007-12-13 22:00:00,,24.07,
2007-12-14 22:00:00,,24.65,
2007-12-17 22:00:00,,25.42,
2007-12-18 22:00:00,,24.75,
2007-12-19 22:00:00,,24.36,
2007-12-20 22:00:00,,24.13,
2007-12-21 22:00:00,,23.4,
2007-12-24 22:00:00,,22.99,
2007-12-26 22:00:00,,23.28,
2007-12-27 22:00:00,,23.55,
2007-12-28 22:00:00,,23.82,
2007-12-31 22:00:00,,24.25,
2008-01-02 22:00:00,,24.42,
2008-01-03 22:00:00,,24.6,
2008-01-04 22:00:00,,25.37,
2008-01-07 22:00:00,,24.79,
2008-01-08 22:00:00,,26.1,
2008-01-09 22:00:00,,25.65,
2008-01-10 22:00:00,,24.77,
2008-01-11 22:00:00,,26.1,
2008-01-14 22:00:00,,25.13,
2008-01-15 22:00:00,,25.32,
2008-01-16 22:00:00,,25.0,
2008-01-17 22:00:00,,26.97,
2008-01-18 22:00:00,,27.12,
2008-01-22 22:00:00,,27.65,
2008-01-23 22:00:00,,26.35,
2008-01-24 22:00:00,,26.45,
2008-01-25 22:00:00,,26.63,
2008-01-28 22:00:00,,26.16,
2008-01-29 22:00:00,,26.25,
2008-01-30 22:00:00,,26.18,
2008-01-31 22:00:00,,25.72,
2008-02-01 22:00:00,,24.9,
2008-02-04 22:00:00,,25.85,
2008-02-05 22:00:00,,27.6,
2008-02-06 22:00:00,,28.32,
2008-02-07 22:00:00,,27.63,
2008-02-08 22:00:00,,28.42,
2008-02-11 22:00:00,,27.9,
2008-02-12 22:00:00,,27.0,
2008-02-13 22:00:00,,25.94,
2008-02-14 22:00:00,,26.2,
2008-02-15 22:00:00,,26.05,
2008-02-19 22:00:00,,25.78,
2008-02-20 22:00:00,,25.57,
2008-02-21 22:00:00,,25.44,
2008-02-22 22:00:00,,24.9,
2008-02-25 22:00:00,,24.39,
2008-02-26 22:00:00,,24.2,
2008-02-27 22:00:00,,24.45,
2008-02-28 22:00:00,,24.8,
2008-02-29 22:00:00,,26.37,
2008-03-03 22:00:00,,26.3,
2008-03-04 22:00:00,,25.79,
2008-03-05 22:00:00,,25.39,
2008-03-06 22:00:00,,26.9,
2008-03-07 22:00:00,,26.95,
2008-03-10 21:00:00,,27.72,
2008-03-11 21:00:00,,26.17,
2008-03-12 21:00:00,,26.9,
2008-03-13 21:00:00,,26.99,
2008-03-14 21:00:00,,29.1,
2008-03-17 21:00:00,,30.61,
2008-03-18 21:00:00,,26.2,
2008-03-19 21:00:00,,27.4,
2008-03-20 21:00:00,,27.02,
2008-03-24 21:00:00,,26.34,
2008-03-25 21:00:00,,26.34,
2008-03-26 21:00:00,,26.9,
2008-03-27 21:00:00,,26.61,
2008-03-28 21:00:00,,26.53,
2008-03-31 21:00:00,,26.25,
2008-04-01 21:00:00,,24.8,
2008-04-02 21:00:00,,24.96,
2008-04-03 21:00:00,,25.0,
2008-04-04 21:00:00,,25.0,
2008-04-07 21:00:00,,24.71,
2008-04-08 21:00:00,,24.29,
2008-04-09 21:00:00,,24.75,
2008-04-10 21:00:00,,25.44,
2008-04-11 21:00:00,,25.2,
2008-04-14 21:00:00,,24.94,
2008-04-15 21:00:00,,24.62,
2008-04-16 21:00:00,,23.86,
2008-04-17 21:00:00,,23.71,
2008-04-18 21:00:00,,23.3,
2008-04-21 21:00:00,,24.21,
2008-04-22 21:00:00,,23.92,
2008-04-23 21:00:00,,24.06,
2008-04-24 21:00:00,,23.99,
2008-04-25 21:00:00,,23.2,
2008-04-28 21:00:00,,23.05,
2008-04-29 21:00:00,,23.94,
2008-04-30 21:00:00,,22.69,
2008-05-01 21:00:00,,22.35,
2008-05-02 21:00:00,,21.6,
2008-05-05 21:00:00,,21.95,
2008-05-06 21:00:00,,22.38,
2008-05-07 21:00:00,,22.86,
2008-05-08 21:00:00,,22.3,
2008-05-09 21:00:00,,22.7,
2008-05-12 21:00:00,,22.0,
2008-05-13 21:00:00,,22.23,
2008-05-14 21:00:00,,22.17,
2008-05-15 21:00:00,,21.71,
2008-05-16 21:00:00,,22.05,
2008-05-19 21:00:00,,22.8,
2008-05-20 21:00:00,,22.72,
2008-05-21 21:00:00,,24.28,
2008-05-22 21:00:00,,24.0,
2008-05-23 21:00:00,,24.23,
2008-05-27 21:00:00,,23.97,
2008-05-28 21:00:00,,23.92,
2008-05-29 21:00:00,,23.16,
2008-05-30 21:00:00,,23.07,
2008-06-02 21:00:00,,23.61,
2008-06-03 21:00:00,,24.0,
2008-06-04 21:00:00,,24.1,
2008-06-05 21:00:00,,23.83,
2008-06-06 21:00:00,,24.7,
2008-06-09 21:00:00,,24.62,
2008-06-10 21:00:00,,24.5,
2008-06-11 21:00:00,,24.75,
2008-06-12 21:00:00,,24.71,
2008-06-13 21:00:00,,24.09,
2008-06-16 21:00:00,,23.6,
2008-06-17 21:00:00,,23.64,
2008-06-18 21:00:00,,23.81,
2008-06-19 21:00:00,,23.6,
2008-06-20 21:00:00,,24.07,
2008-06-23 21:00:00,,23.61,
2008-06-24 21:00:00,,24.3,
2008-06-25 21:00:00,,23.09,
2008-06-26 21:00:00,,24.74,
2008-06-27 21:00:00,,24.53,
2008-06-30 21:00:00,,24.17,
2008-07-01 21:00:00,,24.2,
2008-07-02 21:00:00,,25.57,
2008-07-03 21:00:00,,25.37,
2008-07-07 21:00:00,,25.8,
2008-07-08 21:00:00,,23.97,
2008-07-09 21:00:00,,25.45,
2008-07-10 21:00:00,,25.6,
2008-07-11 21:00:00,,27.23,
2008-07-14 21:00:00,,28.1,
2008-07-15 21:00:00,,28.3,
2008-07-16 21:00:00,,24.61,
2008-07-17 21:00:00,,24.23,
2008-07-18 21:00:00,,24.07,
2008-07-21 21:00:00,,23.87,
2008-07-22 21:00:00,,23.04,
2008-07-23 21:00:00,,22.86,
2008-07-24 21:00:00,,23.89,
2008-07-25 21:00:00,,23.75,
2008-07-28 21:00:00,,24.32,
2008-07-29 21:00:00,,23.2,
2008-07-30 21:00:00,,22.89,
2008-07-31 21:00:00,,23.09,
2008-08-01 21:00:00,,23.25,
2008-08-04 21:00:00,,23.48,
2008-08-05 21:00:00,,22.6,
2008-08-06 21:00:00,,22.45,
2008-08-07 21:00:00,,22.93,
2008-08-08 21:00:00,,22.85,
2008-08-11 21:00:00,,22.89,
2008-08-12 21:00:00,,23.2,
2008-08-13 21:00:00,,23.28,
2008-08-14 21:00:00,,23.25,
2008-08-15 21:00:00,,22.84,
2008-08-18 21:00:00,,23.43,
2008-08-19 21:00:00,,23.7,
2008-08-20 21:00:00,,23.45,
2008-08-21 21:00:00,,23.42,
2008-08-22 21:00:00,,23.4,
2008-08-25 21:00:00,,23.82,
2008-08-26 21:00:00,,23.74,
2008-08-27 21:00:00,,23.43,
2008-08-28 21:00:00,,23.24,
2008-08-29 21:00:00,,23.59,
2008-09-02 21:00:00,,23.7,
2008-09-03 21:00:00,,23.88,
2008-09-04 21:00:00,,24.47,
2008-09-05 21:00:00,,24.15,
2008-09-08 21:00:00,,23.7,
2008-09-09 21:00:00,,24.74,
2008-09-10 21:00:00,,24.32,
2008-09-11 21:00:00,,24.54,
2008-09-12 21:00:00,,24.7,
2008-09-15 21:00:00,,28.76,
2008-09-16 21:00:00,,29.57,
2008-09-17 21:00:00,,26.6,
2008-09-18 21:00:00,,25.64,
2008-09-19 21:00:00,,24.78,
2008-09-22 21:00:00,,26.72,
2008-09-23 21:00:00,,29.0,
2008-09-24 21:00:00,,28.83,
2008-09-25 21:00:00,,27.83,
2008-09-26 21:00:00,,28.61,
2008-09-29 21:00:00,,32.46,
2008-09-30 21:00:00,,30.8,
2008-10-01 21:00:00,,31.94,
2008-10-02 21:00:00,,34.05,
2008-10-03 21:00:00,,35.79,
2008-10-06 21:00:00,,37.4,
2008-10-07 21:00:00,,41.75,
2008-10-08 21:00:00,,45.39,
2008-10-09 21:00:00,,52.5,
2008-10-10 21:00:00,,57.5,
2008-10-13 21:00:00,,50.78,
2008-10-14 21:00:00,,49.09,
2008-10-15 21:00:00,,43.01,
2008-10-16 21:00:00,,42.9,
2008-10-17 21:00:00,,46.85,
2008-10-20 21:00:00,,45.44,
2008-10-21 21:00:00,,44.0,
2008-10-22 21:00:00,,48.2,
2008-10-23 21:00:00,,50.01,
2008-10-24 21:00:00,,55.91,
2008-10-27 21:00:00,,59.3,
2008-10-28 21:00:00,,53.64,
2008-10-29 21:00:00,,56.14,
2008-10-30 21:00:00,,55.33,
2008-10-31 21:00:00,,54.49,
2008-11-03 22:00:00,,51.92,
2008-11-04 22:00:00,,46.54,
2008-11-05 22:00:00,,50.3,
2008-11-06 22:00:00,,57.6,
2008-11-07 22:00:00,,54.74,
2008-11-10 22:00:00,,56.17,
2008-11-11 22:00:00,,58.3,
2008-11-12 22:00:00,,63.45,
2008-11-13 22:00:00,,56.75,
2008-11-14 22:00:00,,63.0,
2008-11-17 22:00:00,,67.9,
2008-11-18 22:00:00,,67.1,
2008-11-19 22:00:00,,63.11,
2008-11-20 22:00:00,,66.4,
2008-11-21 22:00:00,,62.58,
2008-11-24 22:00:00,,58.35,
2008-11-25 22:00:00,,57.25,
2008-11-26 22:00:00,,52.92,
2008-11-28 22:00:00,,53.39,
2008-12-01 22:00:00,,60.52,
2008-12-02 22:00:00,,57.9,
2008-12-03 22:00:00,,57.71,
2008-12-04 22:00:00,,60.65,
2008-12-05 22:00:00,,58.35,
2008-12-08 22:00:00,,55.27,
2008-12-09 22:00:00,,56.55,
2008-12-10 22:00:00,,55.21,
2008-12-11 22:00:00,,55.2,
2008-12-12 22:00:00,,54.5,
2008-12-15 22:00:00,,55.8,
2008-12-16 22:00:00,,52.78,
2008-12-17 22:00:00,,52.2,
2008-12-18 22:00:00,,50.28,
2008-12-19 22:00:00,,47.52,
2008-12-22 22:00:00,,45.6,
2008-12-23 22:00:00,,46.4,
2008-12-24 22:00:00,,45.9,
2008-12-26 22:00:00,,45.87,
2008-12-29 22:00:00,,46.8,
2008-12-30 22:00:00,,45.23,
2008-12-31 22:00:00,,42.88,
2009-01-02 22:00:00,,39.9,
2009-01-05 22:00:00,,40.29,
2009-01-06 22:00:00,,39.45,
2009-01-07 22:00:00,,43.5,
2009-01-08 22:00:00,,43.0,
2009-01-09 22:00:00,,44.57,
2009-01-12 22:00:00,,48.14,
2009-01-13 22:00:00,,46.82,
2009-01-14 22:00:00,,51.87,
2009-01-15 22:00:00,,53.35,
2009-01-16 22:00:00,,49.8,
2009-01-20 22:00:00,,57.95,
2009-01-21 22:00:00,,51.24,
2009-01-22 22:00:00,,50.65,
2009-01-23 22:00:00,,50.2,
2009-01-26 22:00:00,,47.57,
2009-01-27 22:00:00,,45.09,
2009-01-28 22:00:00,,42.35,
2009-01-29 22:00:00,,43.33,
2009-01-30 22:00:00,,44.96,
2009-02-02 22:00:00,,45.4,
2009-02-03 22:00:00,,43.05,
2009-02-04 22:00:00,,43.75,
2009-02-05 22:00:00,,43.2,
2009-02-06 22:00:00,,42.6,
2009-02-09 22:00:00,,42.5,
2009-02-10 22:00:00,,45.65,
2009-02-11 22:00:00,,44.6,
2009-02-12 22:00:00,,42.55,
2009-02-13 22:00:00,,43.65,
2009-02-17 22:00:00,,48.05,
2009-02-18 22:00:00,,44.9,
2009-02-19 22:00:00,,44.35,
2009-02-20 22:00:00,,46.65,
2009-02-23 22:00:00,,48.95,
2009-02-24 22:00:00,,44.45,
2009-02-25 22:00:00,,43.4,
2009-02-26 22:00:00,,43.9,
2009-02-27 22:00:00,,44.3,
2009-03-02 22:00:00,,47.8,
2009-03-03 22:00:00,,48.5,
2009-03-04 22:00:00,,44.75,
2009-03-05 22:00:00,,47.35,
2009-03-06 22:00:00,,46.75,
2009-03-09 21:00:00,,47.05,
2009-03-10 21:00:00,,43.1,
2009-03-11 21:00:00,,42.6,
2009-03-12 21:00:00,,41.15,
2009-03-13 21:00:00,,42.1,
2009-03-16 21:00:00,,43.05,
2009-03-17 21:00:00,,41.35,
2009-03-18 21:00:00,,41.0,
2009-03-19 21:00:00,,43.75,
2009-03-20 21:00:00,,47.05,
2009-03-23 21:00:00,,43.4,
2009-03-24 21:00:00,,43.95,
2009-03-25 21:00:00,,42.8,
2009-03-26 21:00:00,,41.55,
2009-03-27 21:00:00,,42.85,
2009-03-30 21:00:00,,46.35,
2009-03-31 21:00:00,,45.05,
2009-04-01 21:00:00,,43.7,
2009-04-02 21:00:00,,43.0,
2009-04-03 21:00:00,,41.8,
2009-04-06 21:00:00,,42.1,
2009-04-07 21:00:00,,42.45,
2009-04-08 21:00:00,,41.5,
2009-04-09 21:00:00,,39.8,
2009-04-13 21:00:00,,39.65,
2009-04-14 21:00:00,,39.6,
2009-04-15 21:00:00,,38.9,
2009-04-16 21:00:00,,37.65,
2009-04-17 21:00:00,,36.85,
2009-04-20 21:00:00,,39.5,
2009-04-21 21:00:00,,37.8,
2009-04-22 21:00:00,,38.4,
2009-04-23 21:00:00,,37.75,
2009-04-24 21:00:00,,37.65,
2009-04-27 21:00:00,,38.7,
2009-04-28 21:00:00,,38.2,
2009-04-29 21:00:00,,36.8,
2009-04-30 21:00:00,,37.0,
2009-05-01 21:00:00,,36.55,
2009-05-04 21:00:00,,34.95,
2009-05-05 21:00:00,,35.1,
2009-05-06 21:00:00,,34.05,
2009-05-07 21:00:00,,34.3,
2009-05-08 21:00:00,,33.35,
2009-05-11 21:00:00,,33.6,
2009-05-12 21:00:00,,33.65,
2009-05-13 21:00:00,,34.05,
2009-05-14 21:00:00,,33.0,
2009-05-15 21:00:00,,33.35,
2009-05-18 21:00:00,,31.15,
2009-05-19 21:00:00,,31.25,
2009-05-20 21:00:00,,31.5,
2009-05-21 21:00:00,,32.85,
2009-05-22 21:00:00,,33.05,
2009-05-26 21:00:00,,32.0,
2009-05-27 21:00:00,,32.9,
2009-05-28 21:00:00,,32.4,
2009-05-29 21:00:00,,31.55,
2009-06-01 21:00:00,,30.85,
2009-06-02 21:00:00,,31.0,
2009-06-03 21:00:00,,32.65,
2009-06-04 21:00:00,,32.25,
2009-06-05 21:00:00,,32.2,
2009-06-08 21:00:00,,32.0,
2009-06-09 21:00:00,,31.15,
2009-06-10 21:00:00,,31.4,
2009-06-11 21:00:00,,30.9,
2009-06-12 21:00:00,,30.45,
2009-06-15 21:00:00,,31.35,
2009-06-16 21:00:00,,32.4,
2009-06-17 21:00:00,,32.65,
2009-06-18 21:00:00,,32.4,
2009-06-19 21:00:00,,31.75,
2009-06-22 21:00:00,,32.75,
2009-06-23 21:00:00,,32.3,
2009-06-24 21:00:00,,31.65,
2009-06-25 21:00:00,,30.9,
2009-06-26 21:00:00,,30.52,
2009-06-29 21:00:00,,29.9,
2009-06-30 21:00:00,,30.05,
2009-07-01 21:00:00,,29.85,
2009-07-02 21:00:00,,31.05,
2009-07-06 21:00:00,,31.05,
2009-07-07 21:00:00,,31.95,
2009-07-08 21:00:00,,32.35,
2009-07-09 21:00:00,,32.3,
2009-07-10 21:00:00,,32.45,
2009-07-13 21:00:00,,31.7,
2009-07-14 21:00:00,,31.3,
2009-07-15 21:00:00,,30.65,
2009-07-16 21:00:00,,30.35,
2009-07-17 21:00:00,,30.4,
2009-07-20 21:00:00,,29.6,
2009-07-21 21:00:00,,29.45,
2009-07-22 21:00:00,,29.2,
2009-07-23 21:00:00,,28.92,
2009-07-24 21:00:00,,28.95,
2009-07-27 21:00:00,,29.3,
2009-07-28 21:00:00,,30.0,
2009-07-29 21:00:00,,30.35,
2009-07-30 21:00:00,,29.9,
2009-07-31 21:00:00,,30.0,
2009-08-03 21:00:00,,29.6,
2009-08-04 21:00:00,,29.5,
2009-08-05 21:00:00,,29.35,
2009-08-06 21:00:00,,29.7,
2009-08-07 21:00:00,,29.0,
2009-08-10 21:00:00,,29.05,
2009-08-11 21:00:00,,29.5,
2009-08-12 21:00:00,,29.35,
2009-08-13 21:00:00,,29.2,
2009-08-14 21:00:00,,29.27,
2009-08-17 21:00:00,,30.85,
2009-08-18 21:00:00,,30.55,
2009-08-19 21:00:00,,30.51,
2009-08-20 21:00:00,,30.05,
2009-08-21 21:00:00,,29.95,
2009-08-24 21:00:00,,29.85,
2009-08-25 21:00:00,,30.05,
2009-08-26 21:00:00,,30.4,
2009-08-27 21:00:00,,30.25,
2009-08-28 21:00:00,,30.5,
2009-08-31 21:00:00,,30.9,
2009-09-01 21:00:00,,32.2,
2009-09-02 21:00:00,,32.6,
2009-09-03 21:00:00,,31.2,
2009-09-04 21:00:00,,30.4,
2009-09-08 21:00:00,,29.4,
2009-09-09 21:00:00,,29.1,
2009-09-10 21:00:00,,28.65,
2009-09-11 21:00:00,,28.95,
2009-09-14 21:00:00,,28.75,
2009-09-15 21:00:00,,28.7,
2009-09-16 21:00:00,,28.45,
2009-09-17 21:00:00,,28.45,
2009-09-18 21:00:00,,28.65,
2009-09-21 21:00:00,,28.7,
2009-09-22 21:00:00,,28.9,
2009-09-23 21:00:00,,28.65,
2009-09-24 21:00:00,,29.35,
2009-09-25 21:00:00,,29.5,
2009-09-28 21:00:00,,28.95,
2009-09-29 21:00:00,,28.95,
2009-09-30 21:00:00,,29.05,
2009-10-01 21:00:00,,29.7,
2009-10-02 21:00:00,,29.7,
2009-10-05 21:00:00,,29.25,
2009-10-06 21:00:00,,28.75,
2009-10-07 21:00:00,,28.8,
2009-10-08 21:00:00,,28.4,
2009-10-09 21:00:00,,28.15,
2009-10-12 21:00:00,,27.85,
2009-10-13 21:00:00,,27.85,
2009-10-14 21:00:00,,27.9,
2009-10-15 21:00:00,,27.55,
2009-10-16 21:00:00,,27.65,
2009-10-19 21:00:00,,27.45,
2009-10-20 21:00:00,,27.3,
2009-10-21 21:00:00,,27.2,
2009-10-22 21:00:00,,27.0,
2009-10-23 21:00:00,,27.1,
2009-10-26 21:00:00,,27.55,
2009-10-27 21:00:00,,27.55,
2009-10-28 21:00:00,,27.95,
2009-10-29 21:00:00,,27.35,
2009-10-30 21:00:00,,28.4,
2009-11-02 22:00:00,,28.4,
2009-11-03 22:00:00,,28.65,
2009-11-04 22:00:00,,28.25,
2009-11-05 22:00:00,,27.95,
2009-11-06 22:00:00,,27.65,
2009-11-09 22:00:00,,27.1,
2009-11-10 22:00:00,,27.4,
2009-11-11 22:00:00,,27.75,
2009-11-12 22:00:00,,28.2,
2009-11-13 22:00:00,,28.1,
2009-11-16 22:00:00,,27.9,
2009-11-17 22:00:00,,27.95,
2009-11-18 22:00:00,,27.95,
2009-11-19 22:00:00,,28.25,
2009-11-20 22:00:00,,28.25,
2009-11-23 22:00:00,,27.85,
2009-11-24 22:00:00,,27.75,
2009-11-25 22:00:00,,27.65,
2009-11-27 22:00:00,,28.65,
2009-11-30 22:00:00,,28.7,
2009-12-01 22:00:00,,28.05,
2009-12-02 22:00:00,,28.2,
2009-12-03 22:00:00,,28.15,
2009-12-04 22:00:00,,28.15,
2009-12-07 22:00:00,,28.05,
2009-12-08 22:00:00,,28.55,
2009-12-09 22:00:00,,28.5,
2009-12-10 22:00:00,,28.5,
2009-12-11 22:00:00,,28.4,
2009-12-14 22:00:00,,28.3,
2009-12-15 22:00:00,,28.1,
2009-12-16 22:00:00,,27.9,
2009-12-17 22:00:00,,28.05,
2009-12-18 22:00:00,,27.7,
2009-12-21 22:00:00,,27.15,
2009-12-22 22:00:00,,26.7,
2009-12-23 22:00:00,,26.5,
2009-12-24 22:00:00,,26.0,
2009-12-28 22:00:00,,25.85,
2009-12-29 22:00:00,,25.75,
2009-12-30 22:00:00,,25.95,
2009-12-31 22:00:00,,26.4,
2010-01-04 22:00:00,,25.95,
2010-01-05 22:00:00,,25.7,
2010-01-06 22:00:00,,25.3,
2010-01-07 22:00:00,,25.1,
2010-01-08 22:00:00,,24.9,
2010-01-11 22:00:00,,24.65,
2010-01-12 22:00:00,,24.75,
2010-01-13 22:00:00,,24.55,
2010-01-14 22:00:00,,24.25,
2010-01-15 22:00:00,,24.45,
2010-01-19 22:00:00,,24.1,
2010-01-20 22:00:00,,24.05,
2010-01-21 22:00:00,,24.55,
2010-01-22 22:00:00,,25.5,
2010-01-25 22:00:00,,25.15,
2010-01-26 22:00:00,,25.45,
